engineering_strain_fraction,engineering_strain_percent,engineering_stress_MPa,true_strain,true_stress_MPa,plastic_strain
0.004142,0.4142,397.3682,0.004133445531603259,399.0140990844,0.0022333783931061165
0.00415,0.415,397.626,0.004141412500550048,399.2761479,0.0022400975105500483
0.004195,0.4195,397.8916,0.004186225518241262,399.560755262,0.0022835552550888815
0.004242,0.4242,398.148,0.00423302808163616,399.83694381600003,0.0023290426348933028
0.004265,0.4265,398.3781,0.004255930665496715,400.0771825965,0.0023508012245610005
0.004302,0.4302,398.6254,0.004292772851995035,400.34028647080004,0.0023863905354674156
0.004332,0.4332,398.8647,0.004322643898688689,400.5925818804,0.0024150601754486887
0.0043619999999999996,0.4362,399.0764,0.004352514053129564,400.81717125679995,0.002443860856668612
0.0044,0.44,399.2829,0.004390348301292895,401.03974475999996,0.0024806352310071805
0.004435,0.44349999999999995,399.513,0.004425194368793252,401.284840155,0.0025143141775789664
0.004477,0.4477,399.6892,0.004467008047049065,401.4786085484001,0.002555205149199541
0.004507,0.4507,399.8733,0.004496873889686168,401.67552896309996,0.002584133275576168
0.00455,0.455,400.0535,0.004539680042031837,401.873743425,0.0026259955495318375
0.004577,0.45770000000000005,400.2244,0.004566557387268476,402.0562270788,0.0026520039249884756
0.004617,0.46169999999999994,400.3822,0.004606374348702049,402.23076461740004,0.002690989755285858
0.004657,0.46569999999999995,400.5269,0.004646189724808329,402.3921537733,0.0027300366116021386
0.00469,0.469,400.6755,0.004679036216731294,402.554668095,0.0027621092258027224
0.0047220000000000005,0.47220000000000006,400.8017,0.004710886330100484,402.69428562739995,0.002793294493779532
0.004757,0.4757,400.928,0.004745721230095497,402.83521449599994,0.0028274583039240688
0.0048,0.48,401.0358,0.004788516731797177,402.96077183999995,0.002869655913511463
0.004837,0.4837,401.1489,0.004825339302245653,403.0892572293,0.0029058666487727955
0.004877,0.4877,401.2475,0.00486514596130787,403.2043840575,0.002945125084843584
0.004917,0.4917,401.3553,0.004904951035863054,403.32876401010003,0.002984337873910197
0.0049499999999999995,0.49499999999999994,401.4408,0.0049377890296238005,403.42793196,0.003016703639338086
0.004992,0.4992,401.5224,0.004979581280351546,403.5267998208,0.003058025090728689
0.005032,0.5032,401.5986,0.005019381800151589,403.6194441552,0.003097384447031589
0.005062,0.5062,401.667,0.005049231150482694,403.7002383539999,0.0031268490630826946
0.0051,0.51,401.7078,0.005087039048557106,403.75650978000004,0.0031643890019856773
0.0051400000000000005,0.514,401.7617,0.005126835291796997,403.826755138,0.0032038507435208064
0.0051849999999999995,0.5185,401.7972,0.005171604172458099,403.88051848199996,0.003248363608258099
0.00523,0.523,401.8288,0.0052163710489562505,403.93036462400005,0.003292893122175298
0.005262,0.5262,401.8511,0.005248204053019637,403.9656404882,0.0033245581459329697
0.0053,0.53,401.8827,0.005286004429237355,404.01267831,0.003362134532523069
0.005342,0.5342,401.8919,0.00532778213009719,404.0388065298,0.003403787813288618
0.005390000000000001,0.539,401.9103,0.005375525936839329,404.076596517,0.003451351667710758
0.005432,0.5432,401.9142,0.0054172998979419105,404.0973979344,0.0034930265744447676
0.0054600000000000004,0.546,401.9195,0.0054451482358952264,404.11398047000006,0.003520795947942845
0.005495,0.5495,401.905,0.005479957567783343,404.113467975,0.0035556077202833426
0.005536999999999999,0.5537,401.905,0.005521727166681924,404.13034798499996,0.0035972969381819243
0.005585,0.5585,401.9142,0.005569461714868573,404.158890807,0.0036448955681685725
0.005625,0.5625,401.9326,0.005609238764510603,404.193470875,0.0036845079508201267
0.005667,0.5667,401.9418,0.005651002963847254,404.2196041806,0.003726147705844397
0.005719999999999999,0.572,401.9642,0.005703702916678077,404.263435224,0.0037786389394209342
0.005765,0.5765,401.9826,0.005748445979646489,404.300029689,0.003823207743032204
0.005802000000000001,0.5802,401.9866,0.005785233220642363,404.31892625320006,0.0038599050003890294
0.005857,0.5857,401.9958,0.005839914456392262,404.3502894006,0.0039144368878179766
0.005907,0.5907,402.0142,0.005889622076182949,404.3888978794001,0.003963960657709615
0.005941999999999999,0.5942,402.0273,0.005924415939940647,404.4161462166,0.003998624767480647
0.00599,0.599,402.0273,0.005972131270288897,404.435443527,0.004046248205874611
0.006045,0.6045,402.0405,0.006026802287456788,404.4708348225,0.004100750693063931
0.00609,0.609,402.0457,0.006071530896628143,404.49415831299996,0.00414536823799481
0.006145,0.6145,402.0405,0.006126196479935954,404.5110388725,0.0041999534376859545
0.006195000000000001,0.6195,402.0405,0.006175889871718943,404.5311408975,0.004249551105540371
0.006242,0.6242,402.0365,0.006222599408473182,404.546011833,0.004296189828316039
0.006294999999999999,0.6295,402.0181,0.006275269247598874,404.5488039395,0.004348846371696493
0.006345,0.6345,402.0181,0.006324955232186566,404.5689048445,0.004398436637688947
0.006404999999999999,0.6405,402.0142,0.006384575155195159,404.58910095100003,0.004457960388761825
0.0064600000000000005,0.646,402.0142,0.00643922362890173,404.61121173199996,0.004512503573035064
0.00651,0.651,402.0273,0.006488901468124652,404.64449772300003,0.004562022907538937
0.00656,0.656,402.0365,0.006538576839582457,404.67385943999994,0.004611558461296743
0.006617,0.6617,402.0273,0.0065952037531774674,404.6875146441001,0.004668120350110324
0.006672,0.6672,402.0273,0.006649840717879189,404.70962614560005,0.00472265202194776
0.0067269999999999995,0.6727,402.0273,0.006704474697546091,404.7317376471,0.004777180708750377
0.006782,0.6782,402.0181,0.006759105692504325,404.74458675420004,0.0048317505174843255
0.006832,0.6832,402.0221,0.0068087676436134024,404.7687149872,0.0048812975722457835
0.0068920000000000006,0.6892,402.0273,0.006868358729599124,404.79807215159997,0.004940748862210553
0.00695,0.695,402.0313,0.006925960070733171,404.825417535,0.004998219987233171
0.007007,0.7007,402.0313,0.0069825650528804765,404.8483333191,0.005054715846599048
0.00707,0.707,402.0405,0.007045124726637286,404.882926335,0.0051171107917087144
0.0071319999999999995,0.7132,402.0457,0.007106687568913861,404.9130899324,0.005178529997807194
0.007192,0.7192,402.0497,0.0071662609047007005,404.9412414424,0.00523796927878451
0.007247,0.7247,402.0589,0.0072208666783316385,404.9726208483,0.0052924256266730675
0.0073019999999999995,0.7302,402.072,0.007275469470334876,405.00792974399997,0.005346860281077733
0.00736,0.736,402.0852,0.007333047366791973,405.044547072,0.005404263809306259
0.0074199999999999995,0.742,402.0944,0.00739260721949821,405.077940448,0.005463664645936305
0.007477,0.7477,402.1128,0.007449185794001231,405.11939740559995,0.0055200458063555165
0.00754,0.754,402.122,0.007511716283838813,405.1539998800001,0.005582411522505479
0.007607,0.7607,402.1312,0.00757821267345673,405.1902120383999,0.0056487354732738726
0.00767,0.767,402.1444,0.007640735095953014,405.22884754800003,0.005711073917153014
0.007722,0.7722,402.1707,0.007692337960320382,405.27626214540004,0.005762450997723239
0.007782,0.7782,402.1943,0.007751876418212526,405.32417604259996,0.005821761294200145
0.007842,0.7842,402.2075,0.0078114113314877425,405.3616112149999,0.005881117944749647
0.007902,0.7901999999999999,402.2298,0.00787094270056806,405.40821987960004,0.005940427367808061
0.007965,0.7965,402.2574,0.007933446824124338,405.46138019100005,0.006002678347024338
0.008032000000000001,0.8032000000000001,402.2745,0.007999915177028305,405.505568784,0.006068936278056877
0.008095,0.8095,402.3114,0.008062411240044677,405.56811078299995,0.006131134522030392
0.008159999999999999,0.8159999999999998,402.3469,0.00812688721160831,405.630050704,0.006195315541589263
0.008225,0.8225,402.3837,0.008191359026289053,405.6933059324999,0.0062594861408961965
0.008287,0.8286999999999999,402.4231,0.008252851345719374,405.75798022969997,0.006320670487482707
0.008355,0.8354999999999999,402.4547,0.008320290187145637,405.81720901849997,0.006387827287057541
0.008421999999999999,0.8421999999999998,402.4915,0.00838673283303524,405.88128341299995,0.00645396481678286
0.008482,0.8482,402.5323,0.008446229963307877,405.9465789686001,0.006513151015838353
0.008539999999999999,0.8539999999999999,402.5717,0.008503740491220794,406.00966231800004,0.006570361146849365
0.0086,0.86,402.5994,0.008563230660487873,406.06175484,0.006629603256487872
0.008675,0.8675,402.6401,0.008637588395585524,406.1330028675,0.006703621715264096
0.008742,0.8742,402.6625,0.008704009963386957,406.18257557500004,0.006769807222553624
0.008807,0.8807,402.7032,0.008768444581849746,406.24980708239997,0.006833921690981175
0.00888,0.8880000000000001,402.7348,0.008840804665481995,406.311085024,0.006905989974891519
0.008947,0.8947,402.7756,0.008907212737159718,406.3792332932,0.006972073531001623
0.009007,0.9007,402.815,0.00896667890934965,406.443154705,0.0070312353155163165
0.009066999999999999,0.9066999999999998,402.865,0.00902614154552422,406.517776955,0.007090342607643267
0.009134999999999999,0.9134999999999999,402.9018,0.00909352825906997,406.58230794299993,0.007157422030769971
0.009202,0.9202,402.9465,0.00915991955053875,406.654413693,0.007223469961524465
0.009272,0.9272,402.9952,0.009229278878454853,406.7317714944,0.00729246091895771
0.009342,0.9341999999999999,403.0451,0.009298633395988227,406.8103473242,0.007361441265872989
0.009412,0.9412,403.0951,0.009367983103806075,406.8890310812,0.007430416289133694
0.00947,0.947,403.149,0.00942544064715527,406.96682103000006,0.00748750340415527
0.009537,0.9537,403.199,0.009491809906919694,407.04430886299997,0.007553503674238742
0.009605,0.9605,403.2569,0.009559165248966672,407.1301825245,0.0076204500940881
0.009667,0.9667,403.3252,0.009620573518897104,407.22414470840005,0.007681410925047581
0.009737,0.9737000000000001,403.3884,0.009689900904628772,407.3161928508,0.0077502999862916295
0.009805000000000001,0.9805000000000001,403.4594,0.00975724290595947,407.41531941700003,0.007817169956354708
0.00988,0.988,403.537,0.009831511913289298,407.52394555999996,0.007890921696336917
0.009942,0.9942,403.5909,0.009892903461672743,407.6034007277999,0.007951934886778457
0.01,1.0,403.6487,0.009950330853168083,407.68518700000004,0.00800897281983475
0.010065,1.0065,403.7263,0.010014685218025086,407.7898052095,0.008072829002741753
0.010126999999999999,1.0127,403.7934,0.010076065522490667,407.8826157618,0.008133767352196382
0.010185,1.0185,403.8697,0.01013348239673181,407.9831128945,0.008190705668662762
0.010247,1.0247,403.9551,0.01019485541004724,408.09442790969996,0.00825154861047724
0.010320000000000001,1.032,404.0459,0.010267112355777585,408.2156536880001,0.008323228290596632
0.01039,1.039,404.1221,0.010336394934700835,408.320928619,0.008392009560324645
0.010455,1.0455,404.2168,0.010400724460243285,408.442886644,0.008455758333367093
0.010511999999999999,1.0512,404.3023,0.010457133100280566,408.55232577760006,0.008511645834672947
0.01057,1.057,404.397,0.010514528099608572,408.67147629,0.008568473450608571
0.010645,1.0645,404.4877,0.010588740887495484,408.79347156650005,0.008642105308607389
0.010707,1.0707,404.5903,0.010650085967441424,408.92224834210003,0.008702837165812376
0.010765,1.0765,404.685,0.010707469893625825,409.04143402499994,0.008759653541125826
0.010827,1.0827,404.7757,0.01076880769078711,409.1582065038999,0.008820435278863777
0.010887,1.0887,404.8743,0.010828163267310413,409.2821665041,0.008879200569671841
0.01095,1.095,404.9651,0.01089048283117277,409.399467845,0.008940961555720389
0.011014999999999999,1.1015,405.0598,0.01095477672352243,409.521533697,0.009004674182108145
0.011080000000000001,1.108,405.1544,0.011019066482433254,409.643510752,0.00906838309789992
0.011152,1.1152,405.2623,0.011090274929367554,409.7817851696,0.009138933095226601
0.01121,1.121,405.3701,0.011147633602064036,409.91429882099993,0.009195660750535465
0.011262000000000001,1.1262,405.4924,0.01119905582201216,410.0590554088,0.009246393653398827
0.011322,1.1322,405.6042,0.011258385867159949,410.19645075240004,0.009305069435005663
0.011387000000000001,1.1387,405.7173,0.011322656110702026,410.33720289510006,0.00936866943024917
0.011455,1.1455,405.8435,0.011389888252436886,410.49243729250003,0.009435162360567838
0.011512,1.1512,405.9697,0.01144624112424852,410.64322318639995,0.009490797204313284
0.011565,1.1565,406.0999,0.011498636559530644,410.7964453435,0.009542463010275882
0.011637,1.1637,406.2354,0.011569810866426736,410.96276134979996,0.009612845336189594
0.011699999999999999,1.17,406.3708,0.011632084229707651,411.12533836,0.009674344523231461
0.011755,1.1755,406.5102,0.011686446693922123,411.28872740099996,0.009727928944393551
0.011817,1.1817,406.6457,0.011747724474025226,411.45103223689995,0.009788433844325702
0.011881999999999998,1.1882,406.7759,0.01181196327635932,411.60921124379996,0.009851919413293607
0.011942,1.1942,406.9205,0.01187125696989945,411.77994461099996,0.009910400090799451
0.011997,1.1997,407.0691,0.01192560643400241,411.9527079927,0.00996392687213241
0.012062,1.2062,407.2177,0.01198983381079562,412.1295598974,0.010027312096998477
0.01213,1.213,407.3663,0.012057021113211181,412.30765321900003,0.010093651335977848
0.012186999999999998,1.2187,407.528,0.012113336403766033,412.494543736,0.010149076671689843
0.012247,1.2247,407.6911,0.012172612231002257,412.68409290169996,0.010207449883851305
0.012315,1.2315,407.8529,0.012239787254563473,412.8756084635,0.010273712928546806
0.012377,1.2377,408.0054,0.01230103113760285,413.0552828358,0.010334101219337135
0.012435,1.2435,408.1816,0.012358320406943273,413.257338196,0.010390428320295655
0.0125,1.25,408.3434,0.012422519998557154,413.44769249999996,0.010453721462842867
0.012567,1.2567,408.5064,0.012488690648737564,413.6400999288,0.01051897588717185
0.01264,1.264,408.6721,0.012560782044858174,413.837715344,0.010590126257505793
0.012702,1.2702,408.8391,0.012622006272686725,414.03217424819996,0.01065042449055244
0.012765,1.2765,409.0061,0.012684214148717603,414.2270628665,0.010711704325543794
0.012822,1.2822,409.1771,0.012740494130782105,414.42356877619994,0.010767048565181153
0.012897,1.2897,409.3309,0.012814541913356362,414.61004061729994,0.010840208386607314
0.012962,1.2962,409.5019,0.01287871222335553,414.8098636277999,0.010903427158461244
0.013017,1.3017,409.6768,0.012933006961863199,415.00956290560003,0.010956770948027009
0.013087,1.3087,409.8398,0.013002105093082377,415.20337346260004,0.0110249461718319
0.01316,1.316,410.0108,0.013074159487271815,415.40654212800007,0.0110960330961861
0.013227,1.3227,410.1949,0.013140287033514872,415.62054794230005,0.011161141567122966
0.013292,1.3292,410.3803,0.013204436444423224,415.8350749476,0.011224269420863225
0.013362,1.3362,410.5644,0.013273515823565235,416.0503615128,0.011292323625885234
0.013434999999999999,1.3435,410.7538,0.013345550664776827,416.27227730300007,0.011363301725238731
0.013505,1.3505,410.93,0.01341462029686049,416.47960965000004,0.011431384060431917
0.013571999999999999,1.3572,411.1102,0.013480725333841717,416.6897876344,0.011496488249868384
0.013642000000000001,1.3642,411.2903,0.01354978563041408,416.9011222726,0.011564542191020747
0.01371,1.371,411.4521,0.013616868209093557,417.093108291,0.011630710550564985
0.013777,1.3777,411.6243,0.01368295987826272,417.2952479811,0.01169583964978129
0.013845000000000001,1.3845,411.8084,0.013750033524164663,417.509887298,0.011761891203697996
0.013919999999999998,1.392,411.9938,0.013824006593069786,417.728753696,0.011834822051660261
0.013996999999999999,1.3997,412.1819,0.013899946584733158,417.9512100543,0.011909702727331729
0.014070000000000001,1.407,412.3765,0.0139719363168589,418.17863735500003,0.01198060947231128
0.014137,1.4137,412.5751,0.014038004523924914,418.40767418870007,0.012045587027788247
0.014212,1.4212,412.7776,0.014111956294585861,418.64399525119995,0.012118413460056338
0.014287000000000001,1.4287,412.9617,0.014185902596786825,418.86168380789996,0.01219132315008254
0.014357,1.4357,413.1419,0.014254914212455005,419.0733782583,0.012259326696939292
0.014432,1.4432,413.3404,0.014328849944592912,419.3057286528,0.012332155998627197
0.014507,1.4507,413.5298,0.01440278021064247,419.52887680860005,0.01240502365441104
0.014584999999999999,1.4585,413.7139,0.014479661889776209,419.7479172315,0.012480862283911924
0.01467,1.467,413.9032,0.014563436477050567,419.975159944,0.01256355476303152
0.014737,1.4737,414.0979,0.014629465617606741,420.2004607523,0.01262851104259579
0.01481,1.481,414.2859,0.014701402852892724,420.42147417900003,0.012699395832992724
0.01489,1.489,414.4661,0.014780232236586302,420.637500229,0.012777196521210111
0.014967,1.4967,414.6554,0.01485609964994294,420.8615473718,0.01285199704341056
0.015047,1.5047,414.854,0.01493491684040706,421.096308138,0.012929696325464202
0.01513,1.513,415.0473,0.015016683110093144,421.32696564900004,0.013010364226050286
0.015202,1.5202,415.2419,0.015087607471261841,421.55440736379995,0.013080205531434222
0.015277,1.5277,415.4405,0.015161481665512665,421.7871845185,0.013152971263043618
0.015349999999999999,1.535,415.6246,0.015233380640589276,422.00443760999997,0.013223835699589275
0.01543,1.543,415.8179,0.015312168101605617,422.233970197,0.01330153014828657
0.01551,1.551,416.0125,0.015390949355646975,422.46485387499996,0.013379211956242212
0.015587,1.5587,416.2019,0.015466770451376908,422.6892390153,0.01345396455130405
0.015674999999999998,1.5675,416.4084,0.015553416093401473,422.93560167000004,0.013539437037830044
0.015752,1.5752,416.6201,0.01562922487219281,423.18269981519995,0.013614069158787098
0.015835,1.5835,416.8226,0.015710934392923332,423.42298587100004,0.013694634460204285
0.015922000000000002,1.5922000000000003,417.0343,0.015796574555652615,423.67432012459994,0.01377907779315452
0.015996999999999997,1.5996999999999997,417.2513,0.015870396396025242,423.92606904610005,0.01385170082913905
0.016075,1.6075,417.463,0.015947165329447198,424.1737177250001,0.013927290483137674
0.016162,1.6161999999999999,417.6563,0.016032785264575973,424.4064611206,0.01401180211638264
0.016255,1.6255,417.8549,0.016124301916980385,424.6471313994999,0.01410217271983991
0.01634,1.6340000000000001,418.0482,0.016207938844208434,424.879107588,0.014184704998551291
0.016427,1.6427,418.2599,0.016293536455792172,425.1306553773,0.014269104763519315
0.016505000000000002,1.6505000000000003,418.4493,0.016370272913320785,425.3558056965,0.014344769076670785
0.016587,1.6587,418.6386,0.016450938225116278,425.58255845819997,0.014424354613410564
0.016672,1.6672,418.8556,0.016534547839090214,425.83876056319997,0.01450674421736069
0.016757,1.6757000000000002,419.0437,0.01661815046308103,426.0656152809,0.01458926658079103
0.01685,1.685,419.2291,0.01670961356294726,426.29311033500005,0.014679646370875831
0.01694,1.694,419.4316,0.016798118275880992,426.536771304,0.014766990793480993
0.017015,1.7014999999999998,419.6617,0.01687186622019047,426.8022438255,0.014839474582926183
0.017097,1.7097000000000002,419.8511,0.01695249108258194,427.0292942566999,0.014919018252788132
0.017186999999999997,1.7186999999999997,420.0496,0.017040974303271596,427.26899247520004,0.015006360053389692
0.01728,1.728,420.2653,0.01713239874030083,427.527484384,0.015096553576567497
0.017365,1.7365,420.4494,0.017215951399412812,427.75050383100006,0.015179044238312811
0.017457,1.7457,420.6388,0.01730637699935491,427.9818915316,0.015268367992061577
0.017552,1.7552,420.8597,0.017399742679869358,428.24662945439997,0.015360473015800787
0.017632000000000002,1.7632,421.0898,0.01747835965016905,428.51445535360006,0.015437814624675715
0.01772,1.772,421.2884,0.017564831179471923,428.753630448,0.015523147224957637
0.017811999999999998,1.7812,421.5133,0.0176552252386787,429.0212948996,0.015612266691537747
0.017911999999999997,1.7911999999999997,421.7289,0.01775347038397387,429.28290805679995,0.01570926605989387
0.018002,1.8002,421.9183,0.017841882762943344,429.5136732366,0.015796579557054772
0.018082,1.8082,422.1169,0.017920464982577867,429.74961778579996,0.015874038231216914
0.018177000000000002,1.8177000000000003,422.3194,0.01801377334862455,429.9958997338,0.015966173826082643
0.018269999999999998,1.8269999999999997,422.5271,0.018105108895353387,430.246670117,0.016056315228129576
0.018355,1.8355,422.7257,0.018188580324850084,430.48483022349996,0.016138652561881038
0.018447,1.8447000000000002,422.9322,0.018278918020966414,430.73403029340005,0.016227803590997843
0.018542,1.8541999999999998,423.1399,0.01837219294789913,430.98576002580006,0.01631987980491913
0.018645000000000002,1.8645000000000003,423.3293,0.018473312776454653,431.2222747985,0.01641987337265227
0.01873,1.873,423.5226,0.018556753478386614,431.45517829799996,0.016502205010300898
0.01882,1.882,423.7251,0.018645094868839394,431.699606382,0.016589382457496537
0.018925,1.8925,423.9368,0.018748149961692454,431.95980394000003,0.01669119851435912
0.019017,1.9017,424.1393,0.018838437123998835,432.2051570681,0.016780317328436455
0.019112,1.9112,424.3511,0.018931659878857632,432.4612982232,0.01687232036350906
0.019212,1.9212,424.5588,0.019029779706794925,432.71542366560004,0.016969230070292066
0.01931,1.931,424.7758,0.019125927798476543,432.978220698,0.017064126747533687
0.0194,1.94,424.9731,0.019214218923804288,433.21757814,0.017151278075518573
0.019482,1.9482,425.19,0.019294655162923776,433.47355158,0.017230495393495204
0.019575,1.9574999999999998,425.3965,0.0193858737998373,433.72363648749996,0.01732052314989682
0.019677,1.9677,425.6082,0.019485910480036766,433.98289255139997,0.017419325277411052
0.019772,1.9772,425.816,0.01957907289799251,434.23523395199993,0.01751128606964965
0.019870000000000002,1.9870000000000003,426.0277,0.019675168193221196,434.492870399,0.01760615452465453
0.019967,1.9967,426.2263,0.01977027383163555,434.7367605321,0.017700098781482692
0.020066999999999998,2.0067,426.438,0.019868311413440653,434.995331346,0.017796905073697796
0.020175000000000002,2.0175,426.6537,0.019974181207416935,435.26143839750006,0.017901507691238362
0.020277,2.0277,426.8483,0.020074159055545646,435.50350297910006,0.018000332850883264
0.020375,2.0375,427.06,0.020170206789383006,435.7613475,0.01809515275366872
0.020475,2.0475,427.2625,0.020268205172488115,436.0106996875,0.01819196374540478
0.020577,2.0577,427.4611,0.020368153630523397,436.2569670547,0.018290739501691494
0.020675,2.0675,427.6491,0.020464173132353932,436.4907451425,0.018385645774532503
0.020756999999999998,2.0757,427.8701,0.02054450889670376,436.7513996656999,0.018464740326867093
0.02085,2.085,428.0686,0.020635613600071576,436.99383031,0.018554690598595387
0.02096,2.096,428.2711,0.0207433611378997,437.247662256,0.018661229412871128
0.021072,2.1072,428.4881,0.020853055795096363,437.51720124319996,0.018769640551081126
0.021185,2.1185,428.7038,0.020963717675668018,437.785890003,0.01887902296136802
0.021282000000000002,2.1282,428.8931,0.021058700850498192,438.0208029542,0.018972887503097238
0.021381999999999998,2.1382,429.1049,0.021156612205552067,438.2800209718,0.019069564486638733
0.021472,2.1472,429.3166,0.021244724229277926,438.5348860352,0.019156462867205546
0.021564999999999997,2.1565,429.5243,0.02133576516496752,438.7869915295,0.019246303300541327
0.021675,2.1675,429.7308,0.021443437293651644,439.04521509000006,0.01935274579322307
0.021789999999999997,2.179,429.9517,0.021555991215662935,439.320347543,0.019463989560696268
0.021897000000000003,2.1897,430.1411,0.021660703923722217,439.5598996667,0.01956756154435698
0.021995,2.1995,430.3489,0.021756599401638956,439.8144240555,0.01966224500137467
0.022090000000000002,2.209,430.5553,0.021849550526536796,440.06626657699996,0.01975399687617013
0.022195,2.2195,430.7499,0.02195227592939631,440.3103940305,0.01985555976734631
0.022295,2.2295,430.9472,0.022050099836658996,440.55516782399997,0.019952218085116137
0.022407,2.2407,431.1681,0.022159651253062965,440.8292836167,0.020060464188221536
0.02253,2.253,431.3667,0.022279948357715417,441.085391751,0.0201795417303297
0.022632,2.2632,431.5653,0.022379695957254787,441.33248586959996,0.020278112691209074
0.022725,2.2725,431.7954,0.02247063362736723,441.60795046500004,0.020367738625152947
0.022825,2.2825,431.9887,0.02256840684247287,441.8488420775,0.020464364737341915
0.022942,2.2942,432.1781,0.02268278937003105,442.0931299702,0.020577583989220573
0.023045,2.3045,432.3845,0.022783474271828582,442.3488008025,0.020677051410864296
0.02315,2.315,432.5923,0.02288610378670098,442.606811745,0.02077845230220098
0.023267000000000003,2.3267,432.7685,0.02300044998312867,442.83772468949996,0.020891698913178672
0.023375,2.3375,432.9881,0.02310598871447518,443.10919683749995,0.020995944920010896
0.023475000000000003,2.3475,433.1998,0.023203699831635272,443.36916530499997,0.02109241809208765
0.023586999999999997,2.3587,433.4076,0.02331312494930318,443.6303850612,0.02120059930615461
0.023704999999999997,2.3705,433.6193,0.02342839917509087,443.8982455065001,0.0213145980060123
0.023797000000000002,2.3797,433.831,0.023518264777236234,444.15487630700005,0.02140324155672671
0.023915000000000002,2.3915,434.0335,0.023633515359476914,444.4134111525,0.021517261020655487
0.024032,2.4032,434.2413,0.023747776129044967,444.6769869216001,0.02163026666751354
0.024137,2.4137,434.4399,0.02385030673085759,444.92597586630006,0.021731611607684734
0.024242,2.4242,434.6332,0.023952826821223648,445.16957803440005,0.021832971687726504
0.024357000000000004,2.4357,434.841,0.024065098671518216,445.43242223699997,0.021943991898961075
0.024477000000000002,2.4477,435.0251,0.024182238469215068,445.67320937270006,0.02205998509124983
0.02458,2.458,435.2328,0.024282772519841043,445.930822224,0.02215929241401247
0.024687,2.4687,435.4446,0.024387200103066883,446.19442084019994,0.022262464765732598
0.0248,2.48,435.6339,0.024497471600387438,446.4376207199999,0.02237157816838744
0.024915,2.4915,435.822,0.024609682322483596,446.68050513000003,0.022482632298055024
0.025025,2.5025,436.0429,0.024717002536836775,446.9548735725,0.022588645996015348
0.025142,2.5142,436.2375,0.024831139580430803,447.205383225,0.02270159013650223
0.025257,2.5257,436.4348,0.02494331286974726,447.4578337436,0.02281256128049202
0.025377,2.5377,436.6517,0.02506034984478715,447.7326101909,0.022928289796259053
0.025482,2.5482,436.8635,0.02516274596279599,447.99565570699997,0.02302943331657218
0.025587,2.5587,437.066,0.02526513159691334,448.249207742,0.023130611560046675
0.025705,2.5705,437.2645,0.025380181039050452,448.5043839725,0.023244445877276643
0.025817,2.5817,437.4671,0.025489368266982955,448.7611881207,0.023352410228312956
0.025932,2.5932,437.6827,0.02560146774905452,449.03268777640005,0.023463216854881185
0.02605,2.605,437.8773,0.025716478504636264,449.28400366499994,0.023577030868136263
0.026172,2.6172,438.0667,0.025835374023877086,449.5317816724001,0.023694746492103753
0.026286999999999998,2.6287,438.2784,0.025947434727764805,449.79942430079996,0.023805532707284804
0.026402000000000002,2.6402,438.4586,0.026059482875458215,450.03478395720003,0.023916460094709643
0.026511999999999997,2.6512,438.6387,0.02616664761797083,450.2678892144,0.02402251481218797
0.026627,2.6627,438.8452,0.026278671207333522,450.53033114039994,0.02413328867809352
0.02675,2.675,439.0398,0.02639847385453091,450.78411465000005,0.024251882832388053
0.026867000000000002,2.6867,439.2239,0.026512419152146378,451.0245285213,0.02436468330204495
0.026985000000000002,2.6985,439.4264,0.026627325192240633,451.284321404,0.024478352233173968
0.027111999999999997,2.7112,439.6342,0.02675098050176284,451.5535624304,0.02460072544257046
0.027229999999999997,2.723,439.8367,0.026865859134560858,451.81345334100007,0.024714366499603714
0.027336999999999997,2.7337,440.0445,0.026970017334411955,452.0739964965,0.024817284017761954
0.02746,2.746,440.2562,0.027089737190092993,452.345635252,0.024935710355559658
0.027576999999999997,2.7577,440.4679,0.02720360375320248,452.6146832783,0.025048295737591528
0.027697,2.7697,440.652,0.02732037650480286,452.85673844400003,0.025163915845545715
0.02782,2.782,440.8598,0.027440054425391023,453.124519636,0.025282318617600545
0.027932000000000002,2.7932,441.0439,0.02754901698518502,453.3631382148,0.025390144898447875
0.028047,2.8047,441.2293,0.027660885832211112,453.6044581771,0.02550086460279635
0.028184999999999998,2.8185,441.4279,0.02779511193141314,453.8695453615,0.025633828382072663
0.028304999999999997,2.8305,441.6251,0.027911815635429396,454.1252984555,0.02574931421421273
0.02842,2.842,441.8106,0.028023643906218976,454.36685725200005,0.025859992205018976
0.028537,2.8537,442.0223,0.02813740418426677,454.6362903751,0.025972469468194866
0.028662,2.8662,442.2116,0.02825892864558902,454.8862688792,0.026092803555688066
0.028786999999999997,2.8787,442.3918,0.028380438340511027,455.12693274659995,0.026213167232193885
0.028907,2.8907,442.5983,0.028497073758737487,455.3924890581,0.02632853809655606
0.029022000000000003,2.9022,442.7876,0.028608836603927684,455.63818172720005,0.026439130976655303
0.029144999999999997,2.9145,442.9862,0.028728360432797185,455.897032799,0.026557422181373375
0.029277,2.9277,443.194,0.028856614017514937,456.169390738,0.02668437882352446
0.029411999999999997,2.9412,443.4096,0.028987765444654735,456.4511631552,0.02681418847724902
0.029532,2.9532,443.595,0.029104330052663382,456.69524753999997,0.02692959077866338
0.029660000000000002,2.966,443.7883,0.02922865066012967,456.951060978,0.0270526932269011
